146;"Boulevard Arrudas / Tereza Cristina";1;8;;FALSE;TRUE;"Execução Física: 100% Fonte: Prefeitura de Belo Horizonte.";3;TRUE;4;"Fonte: Prefeitura de Belo Horizonte.";"Fonte: Prefeitura de Belo Horizonte. Investimento: R$ 233,9 milhões • Gov. Municipal: R$ 23,9 mi (10,0%) • Gov. Federal (financ. CAIXA): R$ 210,0 mi (90,0%)";"Fonte: Balanço da Copa publicado pelo Ministério do Esporte em Nov/2013";1;129;233900000.00;;;30/09/2013;100;"Prefeitura Municipal de Belo Horizonte";;11;;;7;;
147;"Reforma do Estádio Beira Rio";8;6;;TRUE;TRUE;"O Estádio Beira-Rio é um dos três estádios particulares que serão utilizados na Copa do Mundo de 2014. De propriedade do Sport Club Internacional, o Beira-Rio será reformado para atender às exigências da FIFA (Federação Internacional de Futebol). O estádio receberá uma nova cobertura, construída em estrutura metálica, cobrindo todos os lugares do estádio, inclusive as rampas e os acessos aos portões. A nova estrutura, projetada em módulos, permitirá uma construção rápida e em etapas, sem necessidade de interdição do estádio. Serão instaladas 62 mil cadeiras numeradas, oito mil vagas para estacionamento, novas cabines de imprensa, lojas, restaurante panorâmico, áreas de lazer e praça de alimentação, de acordo com informações oficiais da Câmara Municipal de Porto Alegre e do Sport Club Internacional, signatário da Matriz de Responsabilidades da Copa 2014. O percentual da obra engloba a reforma e ampliação do estádio Nota: O entorno é composto por esplanada e não está incluído no valor da obra do estádio";2;TRUE;4;"Valor dos projetos básico e executivo não incluso no valor total da arena. o valor do entorno não está incluído no valor total das obras. Os valores estimados referentes à certificação ambiental, auditoria e gerenciamento estão incluídos no valor das obras. Estão incluídas no valor também as obras para a construção do estacionamento (edifício garagem). Benefício fiscal de R$ 30 milhões na compra de equipamentos e materiais dentro do Estado do RS. Fonte: 5º Balanço da Copa publicado pelo Ministério do Esporte - ref. Out/13";"Fonte: 5º Balanço da Copa publicado pelo Ministério do Esporte - ref. Out/13";"Fonte: 5º Balanço da Copa publicado pelo Ministério do Esporte - ref. Out/13";2;105;330000000.00;;;30/05/2014;99;"Sport Club Internacional";;23;;;1;;
148;"Construção da Arena São Paulo (Itaquera)";12;6;;TRUE;TRUE;"Obra definida pelo COL/FIFA, Governo do Estado e Prefeitura Municipal para receber os jogos da Copa FIFA 2014 na cidade sede de São Paulo-SP. A Matriz de Responsabilidade inicial contemplava a reforma do Estádio do Morumbi. Todavia, a Resolução GECOPA nº 7 de 17/04/12 já prevê a Construção do Estádio do Corinthians.";2;TRUE;4;"Fonte: 5º Balanço da Copa publicado pelo Ministério do Esporte - ref. Out/13";"Fonte: 5º Balanço da Copa publicado pelo Ministério do Esporte - ref. Out/13";"Fonte: 5º Balanço da Copa publicado pelo Ministério do Esporte - ref. Out/13";1;217;820000000.00;;;31/10/2013;93;"5º Balanço da Copa publicado pelo Ministério do Esporte - ref. Out/13";;26;;;1;;
150;"Ampliação da DF-047";2;8;;TRUE;TRUE;"Fonte: V Balanço da Copa publicado pelo Ministério do Esporte em Nov/13";1;TRUE;4;".";"Atualização da Matriz de Responsabilidades - Alteração significativa do valor do empreendimento - V Balanço da Copa publicado pelo Ministério do Esporte em Nov/13";"Fonte: Balanço da Copa publicado pelo Ministério do Esporte em Nov/13";;12;44200000.00;;;30/09/2013;40;"";;7;;;7;;
151;"Corredor Mário Andreazza";3;8;;TRUE;TRUE;"Execução Física atualizada conforme 5º Balanço da Copa.";2;TRUE;4;"Investimento Previsto atualizado conforme Resolução GECOPA 25/2013 e 5º Balanço da Copa.";"Recursos Previstos atualizados conforme Resolução GECOPA 25/2013 e 5º Balanço da Copa.";"Cronograma atualizado conforme 5º Balanço da Copa.";1;110;46000000.00;;;28/02/2014;82;"Governo do Estado de Mato Grosso";;13;;;7;;
152;"VLT: Cuiabá / Várzea Grande";3;8;;TRUE;TRUE;"Execução Física atualizada conforme 5º Balanço da Copa.";2;TRUE;4;"Investimento Previsto atualizado conforme Resolução GECOPA 25/2013 e 5º Balanço da Copa.";"Recursos Previstos atualizados conforme Resolução GECOPA 25/2013 e 5º Balanço da Copa.";"Cronograma atualizado conforme 5º Balanço da Copa.";2;481;1577600000.00;;;28/02/2014;50;"Governo do Estado de Mato Grosso";;13;;;7;;
153;"Adequação Viária e Obras de Acessibilidade à Arena Multiuso Pantanal";3;8;;TRUE;TRUE;"Execução Física atualizada conforme 5º Balanço da Copa.";2;TRUE;4;"Investimento Previsto atualizado conforme Resolução GECOPA 25/2013 e 5º Balanço da Copa.";"Recursos Previstos atualizados conforme Resolução GECOPA 25/2013 e 5º Balanço da Copa.";"Cronograma atualizado conforme 5º Balanço da Copa.";2;110;95800000.00;;;28/02/2014;65;"Governo do Estado de Mato Grosso";;13;;;7;;
154;"Corredor Aeroporto / Rodoferroviária - Trecho Municipal";4;8;;TRUE;TRUE;;2;TRUE;4;"Fonte: Valores atualizados de acordo com a Resolução GECOPA nº 7 de 17/04/12, e 5º Balanço da Copa publicado pelo MEsporte em nov/13";"Fonte: Valores atualizados de acordo com a Resolução GECOPA nº 7 de 17/04/12, e Balanço da Copa publicado pelo Ministério do Esporte em Dez/12.";"Fonte:  Prefeitura Municipal de Curitiba";2;128;131700000.00;;;30/09/2014;91;"Prefeitura Municipal de Curitiba";;18;;;7;;
155;"Sistema Integrado de Monitoramento - Trecho Municipal";4;8;;TRUE;TRUE;"O projeto do Sistema Integrado de Monitoramento - SIM é composto de três lotes: 1- Contagem de Tráfego: esta ação é prevista para a elaboração de estudo de tráfego para planos e estratégias de regulação semafórica com objetivo de desenvolver planos de tráfego por horários ajustados à situação real, considerando as interações entre cruzamentos e definindo objetos de regulação concretos e mensuráveis com relação à eficiência do plano. Este estudo requer, preliminarmente, a realização de uma pesquisa de contagem volumétrica de tráfego de veículos em 300 cruzamentos  em torno da área central da cidade, 2 - Implantação e Fornecimento de equipamentos : o Sistema Integrado de Monitoramento - SIM objetiva proporcionar mais eficiência, fluidez e segurança no trânsito de Curitiba através de central de controle, interligada a um sistema similar metropolitano, que irá gerenciar o transporte coletivo e o sistema viário a partir de: controle de tráfego em área, CFTV nas principais vias e transporte coletivo, operação de trânsito, controle semafórico, informações aos usuários e painéis de mensagens variáveis (trânsito e transporte coletivo), equipamentos de apoio à fiscalização e automação de controles de operação de tráfego e transporte público.  3- Conectividade : objetiva a contratação de uma rede de conectividade.";2;TRUE;4;"Fonte: 5º Balanço da Copa publicado pelo Ministério do Esporte em nov/13.";"Fonte: Balanço da Copa publicado pelo Ministério do Esporte em Dez/12.";"Fonte: Balanço da Copa publicado pelo Ministério do Esporte em Dez/12.";2;128;61600000.00;;;30/09/2014;99;"Prefeitura Municipal de Curitiba";;18;;;7;;
157;"Requalificação da Rodoferroviária (inclusive acessos)";4;8;;TRUE;TRUE;"Fonte: V Balanço da Copa do Ministério do Esporte publicado em Nov/13.";2;TRUE;4;"Fonte: V Balanço da Copa do Ministério do Esporte publicado em Nov/13";"Fonte: V Balanço da Copa do Ministério do Esporte publicado em Nov/13";"Fonte: V Balanço da Copa do Ministério do Esporte publicado em Nov/13";2;128;48900000.00;;;30/09/2014;73;"Prefeitura Municipal de Curitiba";;18;;;7;;
158;"BRT: Extensão da Linha Verde Sul e Obras Complementares da Requalificação do Corredor Marechal Floriano";4;8;;TRUE;TRUE;;2;TRUE;4;"Fonte: 5º Balanço da Copa publicado pelo MEsporte em nov/13";"Fonte: 5º Balanço da Copa publicado pelo MEsporte em nov/13";"Fonte: 5º Balanço da Copa publicado pelo MEsporte em nov/13";1;128;24200000.00;;;30/09/2014;87;"PREFEITURA";;18;;;7;;
159;"Requalificação do Terminal Santa Cândida (reforma e ampliação)";4;8;;TRUE;TRUE;;2;TRUE;4;"Fonte: V Balanço da Copa do Ministério do Esporte publicado em Nov/13";"Fonte: V Balanço da Copa do Ministério do Esporte publicado em Nov/13";"Fonte: V Balanço da Copa do Ministério do Esporte publicado em Nov/13";2;128;12600000.00;;;30/09/2014;43;"Prefeitura Municipal de Curitiba";;18;;;7;;
160;"Requalificação do Corredor Marechal Floriano - Trecho Estadual";4;8;;TRUE;TRUE;"Esta obra é realizada em conjunto com a Prefeitura Municipal de Curitiba, sendo de responsabilidade do Governo do Estado através da COMEC o trecho compreendido entre a divisa municipal entre Curitiba e São José dos Pinhais até o Terminal Urbano Central em São José dos Pinhais/Av. das Torres.";2;TRUE;4;"Fonte: V Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";"Fonte: V Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";"Fonte: Resolução GECOPA nº 11 de 19/07/2012. V Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";2;117;23400000.00;;;24/07/2014;50;"Coordenação da Região Metropolitana de Curitiba";;18;;;7;;
162;"Vias de Integração Radial Metropolitanas";4;8;;TRUE;TRUE;"O percentual execução física traz a informação da ação global que compreende 03 obras Avenida da Integração com 62,69% executado em 30/02/2014 (obra) Rua da Pedreira com 97,72% executado em 30/05/2014 (obra) Alça da Salgado Filho - edital publicado em 31/07/13 - abertura 05/09/13 - aguardando homologação Execução física obras do Projeto 80% em relação ao valor de obras total R$ 38,35milhões (Rua da Pedreira + Av. da Integração)";2;TRUE;4;"Fonte: Matriz de Responsabilidades Consolidada http://www.portaltransparencia.gov.br/copa2014/arquivos/anexo2_resolucao_gecopa.pdf Os valores considerados pelo Governo do Estado são: a) Av. da Integração:  Obra: R$12.046.471,26 Projeto Básico/Executivo: R$430.537,10 sem desapropriações b) Rua da Pedreira: Obra: R$26.303.167,87 Projeto Básico/Executivo: R$587.149,00 Desapropriações: R$8.813.517,18 c) Alça da Salgado Filho: Obra: R$5.717.500,00 Projeto Básico/Executivo: cedido pela Prefeitura de Curitiba Desapropriações: R$3.088.625,97 totalizando: R$57.236.031,43";"Fonte: Balanço da Copa publicado pelo Ministério do Esporte em Dez/12.";"Obras - Etapa  6: Alça de acesso Av. Salgado Filho (Curitiba / São José dos Pinhais) Obras - Etapa 7: Via da Integração (Curitiba / Pinhais) Obras - Etapa 8 Rua da Pedreira (Curitiba / Colombo) Fonte: V Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";2;117;53300000.00;;;25/07/2014;80;"Coordenação da Região Metropolitana de Curitiba";;18;;;7;;
163;"Fiscalização e monitoração de equipamentos e radiofrequência, gestão do uso do espectro e segurança de infraestruturas críticas de telecomunicações";13;15;14;TRUE;TRUE;;2;TRUE;4;"O espectro de radiofrequências é um bem público e escasso, e a Anatel tem atribuição legal por sua administração e pela manutenção do plano de atribuição, distribuição e destinação das faixas de radiofrequências para os diversos serviços de telecomunicações que utilizam esse recurso. Como as telecomunicações e a radiodifusão são essenciais para o sucesso dos grandes eventos internacionais que ocorrerão no Brasil nos próximos anos, entre eles a Copa do Mundo, a gestão, monitoração e fiscalização do uso do espectro deve ser a mais eficiente possível. Para viabilizar a ação da Anatel, vários projetos integram o conjunto de iniciativas da Anatel voltadas para os Grandes Eventos Internacionais.";;;;328;171050000.00;;;07/08/2014;88;"Anatel";;;;;10;;
164;"Implantação da infraestrutura necessária para fornecimento de redes de fibra ótica metropolitana, links satelitais nas estruturas chave da Copa e ligação via rádio nos campos base das seleções.";13;15;14;TRUE;TRUE;;1;TRUE;4;;;;;329;200170000.00;;;;;"";;;;;10;;
165;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";1;15;;TRUE;TRUE;;1;TRUE;4;;;;;129;;;;;;;;11;;;10;;
166;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";1;15;;TRUE;TRUE;;1;TRUE;4;;;;;129;;;;;;;;11;;;10;;
167;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";1;15;;TRUE;TRUE;;1;TRUE;4;;;;;129;;;;;;;;11;;;10;;
179;"Implantação do Hotel Ibis Natal";7;4;22;FALSE;TRUE;;2;TRUE;4;;;;;263;;;;12/09/2014;52;"Vitrine Empreendimentos Imobiliários";;20;;;6;;
180;"Ampliação e modernização do Mar Hotel Recife, do Hotel Atlante Plaza e do Summerville Beach Resort";9;4;22;FALSE;TRUE;;2;TRUE;4;;;;;254;;;;12/09/2014;80;"Paulista Praia Hotel S.A.";;16;;;6;;
181;"Implantação do Hotel Ibis Botafogo";10;4;22;FALSE;TRUE;;3;TRUE;4;;;;;261;;;;29/04/2013;100;"GW Botafogo";;19;;;6;;
182;"Implantação do Hotel Ibis Copacabana";10;4;22;FALSE;TRUE;;3;TRUE;4;;;;;265;;;;01/06/2012;100;"";;19;;;6;;
183;"Revitalização do Hotel Glória";10;4;22;FALSE;TRUE;;2;TRUE;4;;;;;262;;;;31/07/2013;26;"";;19;;;6;;
184;"Implantação do Hotel Sotero";11;4;22;FALSE;TRUE;;3;TRUE;4;;;;;264;;;;31/07/2012;100;"";;5;;;6;;
185;"Implantação de hotel em Aparecida";12;4;22;FALSE;TRUE;;2;TRUE;4;;;;;259;;;;10/09/2013;100;"Banco Bradesco";;26;;;6;;
186;"Construção do Terminal de Passageiros 3";1;1;1;TRUE;TRUE;;3;TRUE;4;"Fonte: Balanço da Copa publicado pelo Ministério do Esporte - ref. Abr/12";"Fonte: Balanço da Copa publicado pelo Ministério do Esporte - ref. Abr/12";"Fonte: Resolução GECOPA nº 25, de 05 de novembro de 2013.";;107;26820000.00;;;31/07/2014;89;"INFRAERO";;11;;;5;;
194;"Reforma do Corpo Central do Terminal de Passageiros";2;1;3;TRUE;TRUE;;2;TRUE;4;"Fonte: Balanço da Copa publicado pelo Ministério do Esporte - ref. Abr/12";"Fonte: Balanço da Copa publicado pelo Ministério do Esporte - ref. Abr/12";"Fonte: Balanço da Copa publicado pelo Ministério do Esporte - ref. Abr/12";;107;4160000.00;;;18/12/2012;84;"INFRAERO";;7;;;5;;
195;"Concessão para ampliação, manutenção e exploração do Aeroporto Internacional de Brasília";2;1;3;TRUE;TRUE;"Empreendimento incluído de acordo com a Resolução GECOPA nº 7 de 17/04/12";2;TRUE;4;"Fonte: Balanço da Copa publicado pelo Ministério do Esporte - ref. Abr/12";"Fonte: Balanço da Copa publicado pelo Ministério do Esporte - ref. Abr/12";"Num. 1 - Processo de Concessão. Num. 2 - Assinatura do Contrato de Concessão Fonte: Balanço da Copa publicado pelo Ministério do Esporte - ref. Abr/12";;105;642400000.00;;;;;"";;7;;;5;;
200;"VLT: Parangaba/Mucuripe";5;8;;TRUE;TRUE;"Fonte: 5º Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";2;TRUE;4;"Fonte: 5º Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";"Fonte: 5º Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";"Fonte: Relatório de Progresso elaborado pela gerenciadora da obra.";2;120;275448557.98;;;12/05/2014;49;"SEINFRA";;6;;;7;;
201;"Eixo Via Expressa/Raul Barbosa";5;8;;TRUE;TRUE;"Vale ressaltar que em relação ao acompanhamento das obras de mobilidade urbana para a Copa, na cidade de Fortaleza/CE, a Secretaria Municipal de Infraestrutura - SEINF é atualmente o órgão responsável pela fiscalização, supervisão e ordenamento das despesas relativo ao empreendimento em questão. Fonte: Relatórios de Acompanhamento Mensal de Gerenciamento e Supervisão do Empreendimento.";2;TRUE;4;"Conforme Resolução nº 25 do GECOPA / 5º Balanço das Ações da COPA 2014 (publicada em 25/11/2013).";"Conforme Resolução nº 25 do GECOPA / 5º Balanço das Ações da COPA 2014 (publicada em 25/11/2013).";"Fonte: Relatórios de Acompanhamento Mensal de Gerenciamento e Supervisão do Empreendimento.";;131;151600000.00;;;28/07/2014;15;"PREFEITURA MUNICIPAL DE FORTALEZA";;6;;;7;;
204;"BRT Transcarioca (Aeroporto / Penha / Barra)";10;8;;TRUE;TRUE;"Avanço Físico BRT Transcarioca  - Aeroporto / Penha / Barra - 87,11 % - Lote 1 - 94,00% de execução física Lote 2 - 80,22% de execução física Fonte: Relatório de Acompanhamento Mensal - Gerenciamento - Fevereiro/2014 .";2;TRUE;4;"Fonte: V Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";"Dados extraídos dos relatórios de acompanhamento das intervenções.";"Dados extraídos dos relatórios de acompanhamento das intervenções.";1;126;1582200000.00;;;28/02/2014;87;"Consórcio Concremat/TCDI - Gerenciadora";;19;;;7;;
205;"BRT: Leste/Oeste - Ramal Cidade da Copa";9;8;;TRUE;TRUE;"Fonte: Boletim de Medição referente ao mês de jul-14";2;TRUE;4;"Fonte: V Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";;;2;119;137000000.00;;;24/09/2014;92;"";;16;;;7;;
206;"BRT: Norte / Sul - Trecho Igarassu / Tacaruna / Centro do Recife";9;8;;TRUE;TRUE;"Atualização de percentual feita com base no Boletim de Medição de jul/14";2;TRUE;4;;;;2;119;180900000.00;;;24/09/2014;78;"";;16;;;7;;
207;"Corredor Caxangá (Leste-Oeste)";9;8;;FALSE;TRUE;"Fonte: Boletim de medição referente ao mês de jul-14";2;TRUE;4;"Fonte: Balanço da Copa publicado pelo Ministério do Esporte em Dez/12.";"Fonte: V Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";"Fonte:Reunião de monitoramento entre o Ministério das Cidades, Caixa e Governo do Estado de Pernambuco, ocorrida em 25/04/14";2;119;88100000.00;;;24/09/2014;79;"";;16;;;7;;
208;"Corredor da Via Mangue";9;8;;TRUE;TRUE;"Fonte: URB Recife Jan/13";2;TRUE;4;"A Via Mangue tem o propósito de melhorar o sistema viário e a infraestrutura da cidade do Recife, proporcionando maior fluidez do trânsito e facilitando o deslocamento de pessoas bem como, promover a melhoria das habitações existentes ao longo da Via, com a construção de conjuntos habitacionais para as famílias residentes em palafitas.";"Fonte: Matriz de Responsabilidade.";"Fonte: URB Recife.";1;130;433202973.73;;;31/05/2014;99;"URB Recife";;16;;;7;;
209;"Metrô: Terminal Cosme e Damião";9;8;;TRUE;TRUE;"Fonte: Último boletim de Medição, cujo data de encerramento foi 30/05/14. O Terminal está concluído, entrou em operação na Copa do Mundo, entretanto ainda estão pendentes a conclusão de alguns pequenos serviços, motivo este que a execução financeira ainda não atingiu 100%";2;TRUE;4;"Fonte: V Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";"Fonte:Reunião de monitoramento entre o Ministério das Cidades, Caixa e Governo do Estado de Pernambuco, ocorrida em 25/04/14";"Fonte:Reunião de monitoramento entre o Ministério das Cidades, Caixa e Governo do Estado de Pernambuco, ocorrida em 25/04/14";;119;19100000.00;;;03/10/2014;100;"";;16;;;7;;
210;"BRT Avenida Dedé Brasil";5;8;;TRUE;TRUE;"Vale ressaltar que em relação ao acompanhamento das obras de mobilidade urbana para a Copa, na cidade de Fortaleza/CE, a Secretaria Municipal de Infraestrutura - SEINF é atualmente o órgão responsável pela fiscalização, supervisão e ordenamento das despesas relativo ao empreendimento em questão. Fonte: Relatórios de Acompanhamento Mensal de Gerenciamento e Supervisão do Empreendimento.";2;TRUE;4;"Conforme Resolução nº 25 do GECOPA / 5º Balanço das Ações da Copa 2014 (publicada em 25/11/2013).";"Conforme Resolução nº 25 do GECOPA / 5º Balanço das Ações da Copa 2014 (publicada em 25/11/2013).";"Fonte: Relatórios de Acompanhamento Mensal de Gerenciamento e Supervisão do Empreendimento.";;131;41600000.00;;;08/05/2014;9;"PREFEITURA MUNICIPAL DE FORTALEZA";;6;;;7;;
212;"BRT Avenida Alberto Craveiro";5;8;;TRUE;TRUE;"Vale ressaltar que em relação ao acompanhamento das obras de mobilidade urbana para a Copa, na cidade de Fortaleza/CE, a Secretaria Municipal de Infraestrutura - SEINF é atualmente o órgão responsável pela fiscalização, supervisão e ordenamento das despesas relativo ao empreendimento em questão. Fonte: Relatórios de Acompanhamento Mensal de Gerenciamento e Supervisão do Empreendimento.";2;TRUE;4;"Conforme Resolução nº 25 do GECOPA / 5º Balanço das Ações da COPA 2014 (publicada em 25/11/2013).";"Conforme Resolução nº 25 do GECOPA / 5º Balanço das Ações da COPA 2014 (publicada em 25/11/2013).";"Fonte: Relatórios de Acompanhamento Mensal de Gerenciamento e Supervisão do Empreendimento.";;131;33700000.00;;;26/05/2014;98;"PREFEITURA MUNICIPAL DE FORTALEZA";;6;;;7;;
213;"BRT Avenida Paulino Rocha";5;8;;TRUE;TRUE;"Vale ressaltar que em relação ao acompanhamento das obras de mobilidade urbana para a Copa, na cidade de Fortaleza/CE, a Secretaria Municipal de Infraestrutura - SEINF é atualmente o órgão responsável pela fiscalização, supervisão e ordenamento das despesas relativo ao empreendimento em questão. Fonte: Relatórios de Acompanhamento Mensal de Gerenciamento e Supervisão do Empreendimento.";2;TRUE;4;"Conforme Resolução nº 25 do GECOPA / 5º Balanço das Ações da COPA 2014 (publicada em 25/11/2013).";"Conforme Resolução nº 25 do GECOPA / 5º Balanço das Ações da COPA 2014 (publicada em 25/11/2013).";"Fonte: Relatórios de Acompanhamento Mensal de Gerenciamento e Supervisão do Empreendimento.";;131;34600000.00;;;28/07/2014;72;"PREFEITURA MUNICIPAL DE FORTALEZA";;6;;;7;;
214;"Estações Padre Cícero e Juscelino Kubitschek";5;8;;TRUE;TRUE;"Empreendimento renomeado de "Estações Padre Cícero e Montese" para "Estações Padre Cícero e Juscelino Kubitschek". Fonte: Balanço da Copa publicado pelo Ministério do Esporte em Dez/12. O percentual do Avanço Físico Financeiro até o mês de maio de 2014 é de 52,21%. Fonte: Relatório OPR em anexo.";2;TRUE;4;"Fonte: Resolução nº 25 do GECOPA/ 5º Balanço das Ações da Copa 2014.";"Fonte: Resolução nº 25 do GECOPA/ 5º Balanço das Ações da Copa 2014.";"Conforme relatório de monitoramento da Supervisora/Gerenciadora.";2;120;38219403.52;;;13/10/2014;55;"METROFOR";;6;;;7;;
216;"Acesso ao Novo Aeroporto de São Gonçalo do Amarante";7;8;;FALSE;TRUE;;2;TRUE;4;"Fonte: Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";"Fonte: Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";"Fonte: Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";;112;73100000.00;;;;;"";;20;;;7;;
217;"Corredor Estruturante – Zona Norte/Estádio Arena das Dunas";7;8;;TRUE;TRUE;"Fonte: Secretaria Municipal de Obras Públicas e Infraestrutura";2;TRUE;4;"Fonte: Secretaria Municipal de Obras Públicas e Infraestrutura de acordo com a reprogramação do contrato aprovada pela Caixa Econômica Federal.";"Fonte:Secretaria Municipal de Obras Públicas e Infraestrutura de acordo com a reprogramação do contrato aprovada pela Caixa Econômica Federal.";"Fonte: Secretaria Municipal de Obras Públicas e Infraestrutura - em 09/12/2013.";;123;370947996.91;;;02/04/2014;5;"SEMOPI";;20;;;7;;
218;"Eixo 2: Implantação da Via Prudente de Morais";7;8;;FALSE;TRUE;"Fonte: Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";1;TRUE;4;"Fonte: Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";"Fonte: Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";"Fonte: Balanço da Copa publicado pelo Ministério do Esporte em Nov/13.";;112;28200000.00;;;;;"";;20;;;7;;
221;"Concessão para Ampliação, Manutenção e Exploração do Aeroporto Internacional de Viracopos - Fase 1B";12;1;6;TRUE;TRUE;"Previsão de Conclusão Maio-2014";2;TRUE;4;"Empreendimento incluído pela Resolução GECOPA nº 7-2012 e valor atualizado pela Resolução GECOPA nº 25 de 05.11.2013. O valor de R$ 1.180.000.000,000 refere-se ao custo das obras a serem realizadas até a COPA. O valor inicial do empreendimento(legado) é de R$ 2.065.042.322,00";".";"Fonte: Balanço da Copa publicado pelo Ministério do Esporte - ref. Abr/12.";2;24556;1180000000.00;;;30/04/2014;90;"Aeroportos Brasil Viracopos S/A";;26;;;5;;
222;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";1;15;;TRUE;TRUE;;1;TRUE;4;;;;;8;;;;;;;;11;;;10;;
223;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";2;15;;FALSE;TRUE;;1;TRUE;4;;;;;12;;;;;;;;7;;;10;;
224;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";3;15;;FALSE;TRUE;;1;TRUE;4;;;;;122;;;;;;;;13;;;10;;
225;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";3;15;;FALSE;TRUE;;1;TRUE;4;;;;;110;;;;;;;;13;;;10;;
226;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";4;15;;FALSE;TRUE;;1;TRUE;4;;;;;128;;;;;;;;18;;;10;;
227;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";4;15;;FALSE;TRUE;;1;TRUE;4;;;;;117;;;;;;;;18;;;10;;
228;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";5;15;;TRUE;TRUE;;1;TRUE;4;;;;;131;;;;;;;;6;;;10;;
229;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";5;15;;TRUE;TRUE;;3;TRUE;4;;;;;120;;;;;;;;6;;;10;;
230;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";6;15;;TRUE;TRUE;;1;TRUE;4;;;;;121;;;;;;;;3;;;10;;
231;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";6;15;;TRUE;TRUE;;1;TRUE;4;;;;;109;;;;;;;;3;;;10;;
232;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";7;15;;TRUE;TRUE;;1;TRUE;4;;;;;123;;;;;;;;20;;;10;;
233;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";7;15;;TRUE;TRUE;;1;TRUE;4;;;;;112;;;;;;;;20;;;10;;
234;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";8;15;;TRUE;TRUE;;1;TRUE;4;;;;;124;;;;;;;;23;;;10;;
235;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";8;15;;TRUE;TRUE;;1;TRUE;4;;;;;113;;;;;;;;23;;;10;;
